# model_name='claude-3-7-sonnet-20250219', reasoning_budget=0, tries=0, n=11, i=2
# valid_prefix_length=15, is_valid_solution=0, first_correction=-1

<think>
None
</think>

# Tower of Hanoi Solution for 11 Disks

This is the classic Tower of Hanoi puzzle with 11 disks. I'll solve it systematically.

## Solution Approach

The Tower of Hanoi has a recursive solution pattern:
1. Move the top n-1 disks from source to auxiliary peg
2. Move the largest disk from source to destination peg
3. Move the n-1 disks from auxiliary to destination peg

For 11 disks, we need 2^11 - 1 = 2047 moves. Let me generate the complete solution.

## Complete Solution

```
moves = [
    [1, 0, 2], [2, 0, 1], [1, 2, 1], [3, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [5, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [4, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 2, 1], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [7, 1, 2], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 2, 1], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 1, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [6, 2, 1], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [9, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [6, 0, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], [3, 0, 2], [1, 1, 0], [2, 1, 2], 
    [1, 0, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [5, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [7, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 2, 1], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 1, 2], 
    [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], 
    [4, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [6, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [5, 2, 1], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [8, 1, 2], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 2, 1], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [5, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [6, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 1, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [5, 0, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 2, 1], [1, 0, 1], [2, 0, 2], [1, 1, 2], [7, 2, 0], 
    [1, 2, 1], [2, 2, 0], [1, 1, 0], [3, 2, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], 
    [4, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [6, 1, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [10, 0, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], [3, 0, 2], [1, 1, 0], [2, 1, 2], 
    [1, 0, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [5, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [6, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 2, 1], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 1, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [7, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [4, 1, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], 
    [1, 2, 1], [2, 2, 0], [1, 1, 0], [5, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [3, 2, 1], [1, 0, 1], [2, 0, 2], [1, 1, 2], [6, 1, 0], [1, 2, 1], 
    [2, 2, 0], [1, 1, 0], [3, 2, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], [4, 2, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [8, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], 
    [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [6, 0, 1], 
    [1, 0, 2], [2, 0, 1], [1, 2, 1], [3, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [5, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [7, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], 
    [3, 2, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], [4, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [5, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 0, 2], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [6, 1, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], [1, 2, 1], [2, 2, 0], 
    [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [9, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [5, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [6, 0, 1], [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], [1, 2, 1], 
    [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [7, 0, 1], [1, 0, 2], 
    [2, 0, 1], [1, 2, 1], [3, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], [4, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [5, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [6, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [3, 2, 1], 
    [1, 0, 2], [2, 0, 1], [1, 2, 1], [4, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [8, 2, 0], 
    [1, 2, 1], [2, 2, 0], [1, 1, 0], [3, 2, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], 
    [4, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [6, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [7, 2, 1], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [6, 1, 2], [1, 1, 0], [2, 1, 2], 
    [1, 0, 2], [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [11, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [6, 0, 1], [1, 1, 0], 
    [2, 1, 2], [1, 0, 2], [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [5, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [7, 0, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], [3, 0, 2], 
    [1, 1, 0], [2, 1, 2], [1, 0, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [5, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [6, 1, 0], 
    [1, 2, 1], [2, 2, 0], [1, 1, 0], [3, 2, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], 
    [4, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [8, 1, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [3, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], 
    [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [6, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [7, 1, 0], [1, 2, 1], [2, 2, 0], 
    [1, 1, 0], [3, 2, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], [4, 2, 0], [1, 1, 2], 
    [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [5, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [6, 2, 1], [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], [1, 2, 1], 
    [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], 
    [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], 
    [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], [1, 2, 0], [2, 2, 1], 
    [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [9, 2, 1], [1, 0, 1], 
    [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [4, 1, 0], 
    [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [5, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [4, 0, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [6, 0, 1], [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], 
    [1, 2, 1], [2, 2, 0], [1, 1, 0], [4, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], 
    [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [5, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [4, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [7, 0, 1], 
    [1, 0, 2], [2, 0, 1], [1, 2, 1], [3, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], 
    [4, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [5, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [4, 1, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [3, 1, 2], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [6, 1, 0], [1, 2, 1], [2, 2, 0], [1, 1, 0], 
    [3, 2, 1], [1, 0, 2], [2, 0, 1], [1, 2, 1], [4, 2, 0], [1, 1, 2], [2, 1, 0], 
    [1, 2, 0], [3, 1, 2], [1, 0, 1], [2, 0, 2], [1, 1, 2], [5, 0, 1], [1, 2, 0], 
    [2, 2, 1], [1, 0, 1], [3, 2, 0], [1, 1, 2], [2, 1, 0], [1, 2, 0], [4, 0, 2], 
    [1, 0, 1], [2, 0, 2], [1, 1, 2], [3, 0, 1], [1, 2, 0], [2, 2, 1], [1, 0, 1], 
    [8, 0, 2], [1, 1, 0], [2, 1, 2], [1, 0, 2], [3, 1, 0], [1, 2, 1], [2, 2, 0], 
