# model_name='claude-3-7-sonnet-20250219', reasoning_budget=0, tries=0, n=14, i=8
# valid_prefix_length=0, is_valid_solution=0, first_correction=-1

<think>
None
</think>

I'll solve the Tower of Hanoi puzzle with 14 disks by providing the complete sequence of moves. The optimal solution for Tower of Hanoi with n disks requires 2^n - 1 moves, so for 14 disks we need 2^14 - 1 = 16,383 moves.

```
move_id,from_peg,to_peg,peg0,peg1,peg2
60,2,1,14 13 12 11 2 1,10 5,9 4 8 3 2 7 6
61,0,2,14 13 12 11 2,10 5,9 4 8 3 2 7 6 1
62,0,1,14 13 12 11,10 5 2,9 4 8 3 2 7 6 1
63,2,1,14 13 12 11,10 5 2 1,9 4 8 3 2 7 6
64,2,0,14 13 12 11 6,10 5 2 1,9 4 8 3 2 7
65,1,0,14 13 12 11 6 1,10 5 2,9 4 8 3 2 7
66,1,2,14 13 12 11 6 1,,10 5 2 9 4 8 3 2 7
67,0,2,14 13 12 11 6,,10 5 2 9 4 8 3 2 7 1
68,0,1,14 13 12 11,6,10 5 2 9 4 8 3 2 7 1
69,2,1,14 13 12 11,6 1,10 5 2 9 4 8 3 2 7
70,2,0,14 13 12 11 7,6 1,10 5 2 9 4 8 3 2
71,1,0,14 13 12 11 7 1,6,10 5 2 9 4 8 3 2
72,1,2,14 13 12 11 7 1,,6 10 5 2 9 4 8 3 2
73,0,2,14 13 12 11 7,,6 10 5 2 9 4 8 3 2 1
74,0,1,14 13 12 11,7,6 10 5 2 9 4 8 3 2 1
75,2,1,14 13 12 11,7 1,6 10 5 2 9 4 8 3 2
76,0,2,14 13 12,11,6 10 5 2 9 4 8 3 2 7 1
77,1,0,14 13 12 1,11,6 10 5 2 9 4 8 3 2 7
78,1,2,14 13 12 1,,11 6 10 5 2 9 4 8 3 2 7
79,0,2,14 13 12,,11 6 10 5 2 9 4 8 3 2 7 1
80,0,1,14 13,12,11 6 10 5 2 9 4 8 3 2 7 1
81,2,1,14 13,12 1,11 6 10 5 2 9 4 8 3 2 7
82,2,0,14 13 2,12 1,11 6 10 5 2 9 4 8 3 7
83,1,0,14 13 2 1,12,11 6 10 5 2 9 4 8 3 7
84,2,1,14 13 2 1,12 7,11 6 10 5 2 9 4 8 3
85,0,2,14 13 2,12 7,11 6 10 5 2 9 4 8 3 1
86,0,1,14 13,12 7 2,11 6 10 5 2 9 4 8 3 1
87,2,1,14 13,12 7 2 1,11 6 10 5 2 9 4 8 3
88,2,0,14 13 3,12 7 2 1,11 6 10 5 2 9 4 8
89,1,0,14 13 3 1,12 7 2,11 6 10 5 2 9 4 8
90,1,2,14 13 3 1,,12 7 2 11 6 10 5 2 9 4 8
91,0,2,14 13 3,,12 7 2 11 6 10 5 2 9 4 8 1
92,0,1,14 13,3,12 7 2 11 6 10 5 2 9 4 8 1
93,2,1,14 13,3 1,12 7 2 11 6 10 5 2 9 4 8
94,2,0,14 13 8,3 1,12 7 2 11 6 10 5 2 9 4
95,1,0,14 13 8 1,3,12 7 2 11 6 10 5 2 9 4
96,1,2,14 13 8 1,,3 12 7 2 11 6 10 5 2 9 4
97,0,2,14 13 8,,3 12 7 2 11 6 10 5 2 9 4 1
98,0,1,14 13,8,3 12 7 2 11 6 10 5 2 9 4 1
99,2,1,14 13,8 1,3 12 7 2 11 6 10 5 2 9 4
100,0,2,14,13,3 12 7 2 11 6 10 5 2 9 4 8 1
101,1,0,14 1,13,3 12 7 2 11 6 10 5 2 9 4 8
102,1,2,14 1,,13 3 12 7 2 11 6 10 5 2 9 4 8
103,0,2,14,,13 3 12 7 2 11 6 10 5 2 9 4 8 1
104,0,1,14,1,13 3 12 7 2 11 6 10 5 2 9 4 8 1
105,2,1,14,1 2,13 3 12 7 2 11 6 10 5 9 4 8
106,2,0,14 4,1 2,13 3 12 7 2 11 6 10 5 9 8
107,1,0,14 4 1,2,13 3 12 7 2 11 6 10 5 9 8
108,2,1,14 4 1,2 8,13 3 12 7 2 11 6 10 5 9
109,0,2,14 4,2 8,13 3 12 7 2 11 6 10 5 9 1
110,0,1,14,2 8 4,13 3 12 7 2 11 6 10 5 9 1
111,2,1,14,2 8 4 1,13 3 12 7 2 11 6 10 5 9
112,2,0,14 9,2 8 4 1,13 3 12 7 2 11 6 10 5
113,1,0,14 9 1,2 8 4,13 3 12 7 2 11 6 10 5
114,1,2,14 9 1,,2 8 4 13 3 12 7 2 11 6 10 5
115,0,2,14 9,,2 8 4 13 3 12 7 2 11 6 10 5 1
116,0,1,14,9,2 8 4 13 3 12 7 2 11 6 10 5 1
117,2,1,14,9 1,2 8 4 13 3 12 7 2 11 6 10 5
118,2,0,14 5,9 1,2 8 4 13 3 12 7 2 11 6 10
119,1,0,14 5 1,9,2 8 4 13 3 12 7 2 11 6 10
120,1,2,14 5 1,,9 2 8 4 13 3 12 7 2 11 6 10
121,0,2,14 5,,9 2 8 4 13 3 12 7 2 11 6 10 1
122,0,1,14,5,9 2 8 4 13 3 12 7 2 11 6 10 1
123,2,1,14,5 1,9 2 8 4 13 3 12 7 2 11 6 10
124,0,2,,14,9 2 8 4 13 3 12 7 2 11 6 10 5 1
125,1,0,1,14,9 2 8 4 13 3 12 7 2 11 6 10 5
126,1,2,1,,14 9 2 8 4 13 3 12 7 2 11 6 10 5
127,0,2,,,14 9 2 8 4 13 3 12 7 2 11 6 10 5 1
128,0,1,,1,14 9 2 8 4 13 3 12 7 2 11 6 10 5
129,2,1,,1 5,14 9 2 8 4 13 3 12 7 2 11 6 10
130,2,0,10,1 5,14 9 2 8 4 13 3 12 7 2 11 6
131,1,0,10 1,5,14 9 2 8 4 13 3 12 7 2 11 6
132,2,1,10 1,5 6,14 9 2 8 4 13 3 12 7 2 11
133,0,2,10,5 6,14 9 2 8 4 13 3 12 7 2 11 1
134,0,1,,5 6 10,14 9 2 8 4 13 3 12 7 2 11 1
135,2,1,,5 6 10 1,14 9 2 8 4 13 3 12 7 2 11
136,2,0,11,5 6 10 1,14 9 2 8 4 13 3 12 7 2
137,1,0,11 1,5 6 10,14 9 2 8 4 13 3 12 7 2
138,1,2,11 1,,5 6 10 14 9 2 8 4 13 3 12 7 2
139,0,2,11,,5 6 10 14 9 2 8 4 13 3 12 7 2 1
140,0,1,,11,5 6 10 14 9 2 8 4 13 3 12 7 2 1
141,2,1,,11 1,5 6 10 14 9 2 8 4 13 3 12 7 2
142,2,0,2,11 1,5 6 10 14 9 2 8 4 13 3 12 7
143,1,0,2 1,11,5 6 10 14 9 2 8 4 13 3 12 7
144,1,2,2 1,,11 5 6 10 14 9 2 8 4 13 3 12 7
145,0,2,2,,11 5 6 10 14 9 2 8 4 13 3 12 7 1
146,0,1,,2,11 5 6 10 14 9 2 8 4 13 3 12 7 1
147,2,1,,2 1,11 5 6 10 14 9 2 8 4 13 3 12 7
148,0,2,,,11 5 6 10 14 9 2 8 4 13 3 12 7 2 1
149,1,0,1,,11 5 6 10 14 9 2 8 4 13 3 12 7 2
150,1,2,1,,11 5 6 10 14 9 2 8 4 13 3 12 7 2 1
151,0,2,,,11 5 6 10 14 9 2 8 4 13 3 12 7 2 1
152,0,1,,7,11 5 6 10 14 9 2 8 4 13 3 12 2 1
153,2,1,,7 1,11 5 6 10 14 9 2 8 4 13 3 12 2
154,2,0,12,7 1,11 5 6 10 14 9 2 8 4 13 3 2
155,1,0,12 1,7,11 5 6 10 14 9 2 8 4 13 3 2
156,1,2,12 1,,7 11 5 6 10 14 9 2 8 4 13 3 2
157,0,2,12,,7 11 5 6 10 14 9 2 8 4 13 3 2 1
158,0,1,,12,7 11 5 6 10 14 9 2 8 4 13 3 2 1
159,2,1,,12 1,7 11 5 6 10 14 9 2 8 4 13 3 2
160,2,0,2,12 1,7 11 5 6 10 14 9 2 8 4 13 3
161,1,0,2 1,12,7 11 5 6 10 14 9 2 8 4 13 3
162,1,2,2 1,,12 7 11 5 6 10 14 9 2 8 4 13 3
163,0,2,2,,12 7 11 5 6 10 14 9 2 8 4 13 3 1
164,0,1,,2,12 7 11 5 6 10 14 9 2 8 4 13 3 1
165,2,1,,2 1,12 7 11 5 6 10 14 9 2 8 4 13 3
166,2,0,3,2 1,12 7 11 5 6 10 14 9 2 8 4 13
167,1,0,3 1,2,12 7 11 5 6 10 14 9 2 8 4 13
168,1,2,3 1,,2 12 7 11 5 6 10 14 9 2 8 4 13
169,0,2,3,,2 12 7 11 5 6 10 14 9 2 8 4 13 1
170,0,1,,3,2 12 7 11 5 6 10 14 9 2 8 4 13 1
171,2,1,,3 1,2 12 7 11 5 6 10 14 9 2 8 4 13
172,0,2,,,2 12 7 11 5 6 10 14 9 2 8 4 13 3 1
173,1,0,1,,2 12 7 11 5 6 10 14 9 2 8 4 13 3
174,1,2,1,,2 12 7 11 5 6 10 14 9 2 8 4 13 3 1
175,0,2,,,2 12 7 11 5 6 10 14 9 2 8 4 13 3 1
176,0,1,,13,2 12 7 11 5 6 10 14 9 2 8 4 3 1
177,2,1,,13 1,2 12 7 11 5 6 10 14 9 2 8 4 3
178,2,0,3,13 1,2 12 7 11 5 6 10 14 9 2 8 4
179,1,0,3 1,13,2 12 7 11 5 6 10 14 9 2 8 4
180,1,2,3 1,,13 2 12 7 11 5 6 10 14 9 2 8 4
181,0,2,3,,13 2 12 7 11 5 6 10 14 9 2 8 4 1
182,0,1,,3,13 2 12 7 11 5 6 10 14 9 2 8 4 1
183,2,1,,3 1,13 2 12 7 11 5 6 10 14 9 2 8 4
184,2,0,4,3 1,13 2 12 7 11 5 6 10 14 9 2 8
185,1,0,4 1,3,13 2 12 7 11 5 6 10 14 9 2 8
186,1,2,4 1,,3 13 2 12 7 11 5 6 10 14 9 2 8
187,0,2,4,,3 13 2 12 7 11 5 6 10 14 9 2 8 1
188,0,1,,4,3 13 2 12 7 11 5 6 10 14 9 2 8 1
189,2,1,,4 1,3 13 2 12 7 11 5 6 10 14 9 2 8
190,0,2,,,3 13 2 12 7 11 5 6 10 14 9 2 8 4 1
191,1,0,1,,3 13 2 12 7 11 5 6 10 14 9 2 8 4
192,1,2,1,,3 13 2 12 7 11 5 6 10 14 9 2 8 4 1
193,0,2,,,3 13 2 12 7 11 5 6 10 14 9 2 8 4 1
194,0,1,,8,3 13 2 12 7 11 5 6 10 14 9 2 4 1
195,2,1,,8 1,3 13 2 12 7 11 5 6 10 14 9 2 4
196,2,0,4,8 1,3 13 2 12 7 11 5 6 10 14 9 2
197,1,0,4 1,8,3 13 2 12 7 11 5 6 10 14 9 2
198,1,2,4 1,,8 3 13 2 12 7 11 5 6 10 14 9 2
199,0,2,4,,8 3 13 2 12 7 11 5 6 10 14 9 2 1
200,0,1,,4,8 3 13 2 12 7 11 5 6 10 14 9 2 1
201,2,1,,4 1,8 3 13 2 12 7 11 5 6 10 14 9 2
202,2,0,2,4 1,8 3 13 2 12 7 11 5 6 10 14 9
203,1,0,2 1,4,8 3 13 2 12 7 11 5 6 10 14 9
204,1,2,2 1,,4 8 3 13 2 12 7 11 5 6 10 14 9
205,0,2,2,,4 8 3 13 2 12 7 11 5 6 10 14 9 1
206,0,1,,2,4 8 3 13 2 12 7 11 5 6 10 14 9 1
207,2,1,,2 1,4 8 3 13 2 12 7 11 5 6 10 14 9
208,0,2,,,4 8 3 13 2 12 7 11 5 6 10 14 9 2 1
209,1,0,1,,4 8 3 13 2 12 7 11 5 6 10 14 9 2
210,1,2,1,,4 8 3 13 2 12 7 11 5 6 10 14 9 2 1
211,0,2,,,4 8 3 13 2 12 7 11 5 6 10 14 9 2 1
212,0,1,,9,4 8 3 13 2 12 7 11 5 6 10 14 2 1
213,2,1,,9 1,4 8 3 13 2 12 7 11 5 6 10 14 2
214,2,0,2,9 1,4 8 3 13 2 12 7 11 5 6 10 14
215,1,0,2 1,9,4 8 3 13 2 12 7 11 5 6 10 14
216,1,2,2 1,,9 4 8 3 13 2 12 7 11 5 6 10 14
217,0,2,2,,9 4 8 3 13 2 12 7 11 5 6 10 14 1
218,0,1,,2,9 4 8 3 13 2 12 7 11 5 6 10 14 1
219,2,1,,2 1,9 4 8 3 13 2 12 7 11 5 6 10 14
220,2,0,14,2 1,9 4 8 3 13 2 12 7 11 5 6 10
221,1,0,14 1,2,9 4 8 3 13 2 12 7 11 5 6 10
222,1,2,14 1,,2 9 4 8 3 13 2 12 7 11 5 6 10
223,0,2,14,,2 9 4 8 3 13 2 12 7 11 5 6 10 1
224,0,1,,14,2 9 4 8 3 13 2 12 7 11 5 6 10 1
225,2,1,,14 1,2 9 4 8 3 13 2 12 7 11 5 6 10
226,0,2,,,2 9 4 8 3 13 2 12 7 11 5 6 10 14 1
227,1,0,1,,2 9 4 8 3 13 2 12 7 11 5 6 10 14
228,1,2,1,,2 9 4 8 3 13 2 12 7 11 5 6 10 14 1
229,0,2,,,2 9 4 8 3 13 2 12 7 11 5 6 10 14 1
230,0,1,,10,2 9 4 8 3 13 2 12 7 11 5 6 14 1
231,2,1,,10 1,2 9 4 8 3 13 2 12 7 11 5 6 14
232,2,0,6,10 1,2 9 4 8 3 13 2 12 7 11 5 14
233,1,0,6 1,10,2 9 4 8 3 13 2 12 7 11 5 14
234,1,2,6 1,,10 2 9 4 8 3 13 2 12 7 11 5 14
235,0,2,6,,10 2 9 4 8 3 13 2 12 7 11 5 14 1
236,0,1,,6,10 2 9 4 8 3 13 2 12 7 11 5 14 1
237,2,1,,6 1,10 2 9 4 8 3 13 2 12 7 11 5 14
238,2,0,5,6 1,10 2 9 4 8 3 13 2 12 7 11 14
239,1,0,5 1,6,10 2 9 4 8 3 13 2 12 7 11 14
240,1,2,5 1,,6 10 2 9 4 8 3 13 2 12 7 11 14
241,0,2,5,,6 10 2 9 4 8 3 13 2 12 7 11 14 1
242,0,1,,5,6 10 2 9 4 8 3 13 2 12 7 11 14 1
243,2,1,,5 1,6 10 2 9 4 8 3 13 2 12 7 11 14
244,0,2,,,6 10 2 9 4 8 3 13 2 12 7 11 14 5 1
245,1,0,1,,6 10 2 9 4 8 3 13 2 12 7 11 14 5
246,1,2,1,,6 10 2 9 4 8 3 13 2 12 7 11 14 5 1
247,0,2,,,6 10 2 9 4 8 3 13 2 12 7 11 14 5 1
248,0,1,,11,6 10 2 9 4 8 3 13 2 12 7 14 5 1
249,2,1,,11 1,6 10 2 9 4 8 3 13 2 12 7 14 5
250,2,0,5,11 1,6 10 2 9 4 8 3 13 2 12 7 14
251,1,0,5 1,11,6 10 2 9 4 8 3 13 2 12 7 14
252,1,2,5 1,,11 6 10 2 9 4 8 3 13 2 12 7 14
253,0,2,5,,11 6 10 2 9 4 8 3 13 2 12 7 14 1
254,0,1,,5,11 6 10 2 9 4 8 3 13 2 12 7 14 1
255,2,1,,5 1,11 6 10 2 9 4 8 3 13 2 12 7 14
256,2,0,7,5 1,11 6 10 2 9 4 8 3 13 2 12 14
257,1,0,7 1,5,11 6 10 2 9 4 8 3 13 2 12 14
258,1,2,7 1,,5 11 6 10 2 9 4 8 3 13 2 12 14
259,0,2,7,,5 11 6 10 2 9 4 8 3 13 2 12 14 1
260,0,1,,7,5 11 6 10 2 9 4 8 3 13 2 12 14 1
261,2,1,,7 1,5 11 6 10 2 9 4 8 3 13 2 12 14
262,0,2,,,5 11 6 10 2 9 4 8 3 13 2 12 14 7 1
263,1,0,1,,5 11 6 10 2 9 4 8 3 13 2 12 14 7
264,1,2,1,,5 11 6 10 2 9 4 8 3 13 2 12 14 7 1
265,0,2,,,5 11 6 10 2 9 4 8 3 13 2 12 14 7 1
266,0,1,,12,5 11 6 10 2 9 4 8 3 13 2 14 7 1
267,2,1,,12 1,5 11 6 10 2 9 4 8 3 13 2 14 7
268,2,0,2,12 1,5 11 6 10 2 9 4 8 3 13 14 7
269,1,0,2 1,12,5 11 6 10 2 9 4 8 3 13 14 7
270,1,2,2 1,,12 5 11 6 10 2 9 4 8 3 13 14 7
271,0,2,2,,12 5 11 6 10 2 9 4 8 3 13 14 7 1
272,0,1,,2,12 5 11 6 10 2 9 4 8 3 13 14 7 1
273,2,1,,2 1,12 5 11 6 10 2 9 4 8 3 13 14 7
274,2,0,7,2 1,12 5 11 6 10 2 9 4 8 3 13 14
275,1,0,7 1,2,12 5 11 6 10 2 9 4 8 3 13 14
276,1,2,7 1,,2 12 5 11 6 10 2 9 4 8 3 13 14
277,0,2,7,,2 12 5 11 6 10 2 9 4 8 3 13 14 1
278,0,1,,7,2 12 5 11 6 10 2 9 4 8 3 13 14 1
279,2,1,,7 1,2 12 5 11 6 10 2 9 4 8 3 13 14
280,0,2,,,2 12 5 11 6 10 2 9 4 8 3 13 14 7 1
281,1,0,1,,2 12 5 11 6 10 2 9 4 8 3 13 14 7
282,1,2,1,,2 12 5 11 6 10 2 9 4 8 3 13 14 7 1
283,0,2,,,2 12 5 11 6 10 2 9 4 8 3 13 14 7 1
284,0,1,,13,2 12 5 11 6 10 2 9 4 8 3 14 7 1
285,2,1,,13 1,2 12 5 11 6 10 2 9 4 8 3 14 7
286,2,0,3,13 1,2 12 5 11 6 10 2 9 4 8 14 7
287,1,0,3 1,13,2 12 5 11 6 10 2 9 4 8 14 7
288,1,2,3 1,,13 2 12 5 11 6 10 2 9 4 8 14 7
289,0,2,3,,13 2 12 5 11 6 10 2 9 4 8 14 7 1
290,0,1,,3,13 2 12 5 11 6 10 2 9 4 8 14 7 1
291,2,1,,3 1,13 2 12 5 11 6 10 2 9 4 8 14 7
292,2,0,7,3 1,13 2 12 5 11 6 10 2 9 4 8 14
293,1,0,7 1,3,13 2 12 5 11 6 10 2 9 4 8 14
294,1,2,7 1,,3 13 2 12 5 11 6 10 2 9 4 8 14
295,0,2,7,,3 13 2 12 5 11 6 10 2 9 4 8 14 1
296,0,1,,7,3 13 2 12 5 11 6 10 2 9 4 8 14 1
297,2,1,,7 1,3 13 2 12 5 11 6 10 2 9 4 8 14
298,0,2,,,3 13 2 12 5 11 6 10 2 9 4 8 14 7 1
299,1,0,1,,3 13 2 12 5 11 6 10 2 9 4 8 14 7
300,1,2,1,,3 13 2 12 5 11 6 10 2 9 4 8 14 7 1
301,0,2,,,3 13 2 12 5 11 6 10 2 9 4 8 14 7 1
302,0,1,,8,3 13 2 12 5 11 6 10 2 9 4 14 7 1
303,2,1,,8 1,3 13 2 12 5 11 6 10 2 9 4 14 7
304,2,0,4,8 1,3 13 2 12 5 11 6 10 2 9 14 7
305,1,0,4 1,8,3 13 2 12 5 11 6 10 2 9 14 7
306,1,2,4 1,,8 3 13 2 12 5 11 6 10 2 9 14 7
307,0,2,4,,8 3 13 2 12 5 11 6 10 2 9 14 7 1
308,0,1,,4,8 3 13 2 12 5 11 6 10 2 9 14 7 1
309,2,1,,4 1,8 3 13 2 12 5 11 6 10 2 9 14 7
310,2,0,7,4 1,8 3 13 2 12 5 11 6 10 2 9 14
311,1,0,7 1,4,8 3 13 2 12 5 11 6 10 2 9 14
312,1,2,7 1,,4 8 3 13 2 12 5 11 6 10 2 9 14
313,0,2,7,,4 8 3 13 2 12 5 11 6 10 2 9 14 1
314,0,1,,7,4 8 3 13 2 12 5 11 6 10 2 9 14 1
315,2,1,,7 1,4 8 3 13 2 12 5 11 6 10 2 9 14
316,0,2,,,4 8 3 13 2 12 5 11 6 10 2 9 14 7 1
317,1,0,1,,4 8 3 13 2 12 5 11 6 10 2 9 14 7
318,1,2,1,,4 8 3 13 2 12 5 11 6 10 2 9 14 7 1
319,0,2,,,4 8 3 13 2 12 5 11 6 10 2 9 14 7 1
320,0,1,,9,4 8 3 13 2 12 5 11 6 10 2 14 7 1
321,2,1,,9 1,4 8 3 13 2 12 5 11 6 10 2 14 7
322,2,0,2,9 1,4 8 3 13 2 12 5 11 6 10 14 7
323,1,0,2 1,9,4 8 3 13 2 12 5 11 6 10 14 7
324,1,2,2 1,,9 4 8 3 13 2 12 5 11 6 10 14 7
325,0,2,2,,9 4 8 3 13 2 12 5 11 6 10 14 7 1
326,0,1,,2,9 4 8 3 13 2 12 5 11 6 10 14 7 1
327,2,1,,2 1,9 4 8 3 13 2 12 5 11 6 10 14 7
328,2,0,7,2 1,9 4 8 3 13 2 12 5 11 6 10 14
329,1,0,7 1,2,9 4 8 3 13 2 12 5 11 6 10 14
330,1,2,7 1,,2 9 4 8 3 13 2 12 5 11 6 10 14
331,0,2,7,,2 9 4 8 3 13 2 12 5 11 6 10 14 1
332,0,1,,7,2 9 4 8 3 13 2 12 5 11 6 10 14 1
333,2,1,,7 1,2 9 4 8 3 13 2 12 5 11 6 10 14
334,0,2,,,2 9 4 8 3 13 2 12 5 11 6 10 14 7 1
335,1,0,1,,2 9 4 8 3 13 2 12 5 11 6 10 14 7
336,1,2,1,,2 9 4 8 3 13 2 12 5 11 6 10 14 7 1
337,0,2,,,2 9 4 8 3 13 2 12 5 11 6 10 14 7 1
338,0,1,,10,2 9 4 8 3 13 2 12 5 11 6 14 7 1
339,2,1,,10 1,2 9 4 8 3 13 2 12 5 11 6 14 7
340,2,0,6,10 1,2 9 4 8 3 13 2 12 5 11 14 7
341,1,0,6 1,10,2 9 4 8 3 13 2 12 5 11 14 7
342,1,2,6 1,,10 2 9 4 8 3 13 2 12 5 11 14 7
343,0,2,6,,10 2 9 4 8 3 13 2 12 5 11 14 7 1
344,0,1,,6,10 2 9 4 8 3 13 2 12 5 11 14 7 1
345,2,1,,6 1,10 2 9 4 8 3 13 2 12 5 11 14 7
346,2,0,7,6 1,10 2 9 4 8 3 13 2 12 5 11 14
347,1,0,7 1,6,10 2 9 4 8 3 13 2 12 5 11 14
348,1,2,7 1,,6 10 2 9 4 8 3 13 2 12 5 11 14
349,0,2,7,,6 10 2 9 4 8 3 13 2 12 5 11 14 1
350,0,1,,7,6 10 2 9 4 8 3 13 2 12 5 11 14 1
351,2,1,,7 1,6 10 2 9 4 8 3 13 2 12 5 11 14
352,0,2,,,6 10 2 9 4 8 3 13 2 12 5 11 14 7 1
353,1,0,1,,6 10 2 9 4 8 3 13 2 12 5 11 14 7
354,1,2,1,,6 10 2 9 4 8 3 13 2 12 5 11 14 7 1
355,0,2,,,6 10 2 9 4 8 3 13 2 12 5 11 14 7 1
356,0,1,,11,6 10 2 9 4 8 3 13 2 12 5 14 7 1
357,2,1,,11 1,6 10 2 9 4 8 3 13 2 12 5 14 7
358,2,0,5,11 1,6 10 2 9 4 8 3 13 2 12 14 7
359,1,0,5 1,11,6 10 2 9 4 8 3 13 2 12 14 7
360,1,2,5 1,,11 6 10 2 9 4 8 3 13 2 12 14 7
361,0,2,5,,11 6 10 2 9 4 8 3 13 2 12 14 7 1
362,0,1,,5,11 6 10 2 9 4 8 3 13 2 12 14 7 1
363,2,1,,5 1,11 6 10 2 9 4 8 3 13 2 12 14 7
364,2,0,7,5 1,11 6 10 2 9 4 8 3 13 2 12 14
365,1,0,7 1,5,11 6 10 2 9 4 8 3 13 2 12 14
366,1,2,7 1,,5 11 6 10 2 9 4 8 3 13 2 12 14
367,0,2,7,,5 11 6 10 2 9 4 8 3 13 2 12 14 1
368,0,1,,7,5 11 6 10 2 9 4 8 3 13 2 12 14 1
369,2,1,,7 1,5 11 6 10 2 9 4 8 3 13 2 12 14
370,0,2,,,5 11 6 10 2 9 4 8 3 13 2 12 14 7 1
371,1,0,1,,5 11 6 10 2 9 4 8 3 13 2 12 14 7
372,1,2,1,,5 11 6 10 2 9 4 8 3 13 2 12 14 7 1
