# model_name='claude-3-7-sonnet-20250219', reasoning_budget=0, tries=0, n=14, i=2
# valid_prefix_length=5, is_valid_solution=0, first_correction=-1

<think>
None
</think>

I'll solve the Tower of Hanoi puzzle with 14 disks by providing the complete sequence of moves. The optimal solution for Tower of Hanoi with n disks requires 2^n - 1 moves, so for 14 disks we need 2^14 - 1 = 16,383 moves.

```
move_id,from_peg,to_peg,peg0,peg1,peg2
60,2,0,14 13 12 11 10 9 8 7 6 5 1 3,4 2,
61,1,0,14 13 12 11 10 9 8 7 6 5 1 3 2,4,
62,1,2,14 13 12 11 10 9 8 7 6 5 1 3 2,,4
63,0,2,14 13 12 11 10 9 8 7 6 5 1 3,,4 2
64,0,1,14 13 12 11 10 9 8 7 6 5 1,3,4 2
65,2,1,14 13 12 11 10 9 8 7 6 5 1,3 2,4
66,0,2,14 13 12 11 10 9 8 7 6 5,3 2,4 1
67,1,0,14 13 12 11 10 9 8 7 6 5 2,3,4 1
68,1,2,14 13 12 11 10 9 8 7 6 5 2,,3 4 1
69,0,2,14 13 12 11 10 9 8 7 6 5,,3 4 1 2
70,0,1,14 13 12 11 10 9 8 7 6,5,3 4 1 2
71,2,1,14 13 12 11 10 9 8 7 6,5 2,3 4 1
72,2,0,14 13 12 11 10 9 8 7 6 1,5 2,3 4
73,1,0,14 13 12 11 10 9 8 7 6 1 2,5,3 4
74,2,1,14 13 12 11 10 9 8 7 6 1 2,5 4,3
75,0,2,14 13 12 11 10 9 8 7 6 1,5 4,3 2
76,0,1,14 13 12 11 10 9 8 7 6,5 4 1,3 2
77,2,1,14 13 12 11 10 9 8 7 6,5 4 1 2,3
78,0,2,14 13 12 11 10 9 8 7,5 4 1 2,3 6
79,1,0,14 13 12 11 10 9 8 7 3,5 4 1 2,6
80,1,2,14 13 12 11 10 9 8 7 3,5 4 1,2 6
81,0,2,14 13 12 11 10 9 8 7,5 4 1,2 6 3
82,1,0,14 13 12 11 10 9 8 7 1,5 4,2 6 3
83,2,1,14 13 12 11 10 9 8 7 1,5 4 3,2 6
84,2,0,14 13 12 11 10 9 8 7 1 6,5 4 3,2
85,1,0,14 13 12 11 10 9 8 7 1 6 3,5 4,2
86,1,2,14 13 12 11 10 9 8 7 1 6 3,5,4 2
87,0,2,14 13 12 11 10 9 8 7 1 6,5,4 2 3
88,0,1,14 13 12 11 10 9 8 7 1,5 6,4 2 3
89,2,1,14 13 12 11 10 9 8 7 1,5 6 3,4 2
90,0,2,14 13 12 11 10 9 8 7,5 6 3,4 2 1
91,1,0,14 13 12 11 10 9 8 7 2,5 6 3,4 1
92,1,2,14 13 12 11 10 9 8 7 2,5 6,3 4 1
93,0,2,14 13 12 11 10 9 8 7,5 6,3 4 1 2
94,1,0,14 13 12 11 10 9 8 7 6,5,3 4 1 2
95,2,1,14 13 12 11 10 9 8 7 6,5 2,3 4 1
96,2,0,14 13 12 11 10 9 8 7 6 4,5 2,3 1
97,1,0,14 13 12 11 10 9 8 7 6 4 2,5,3 1
98,2,1,14 13 12 11 10 9 8 7 6 4 2,5 1,3
99,0,2,14 13 12 11 10 9 8 7 6 4,5 1,3 2
100,0,1,14 13 12 11 10 9 8 7 6,5 1 4,3 2
101,2,1,14 13 12 11 10 9 8 7 6,5 1 4 2,3
102,1,0,14 13 12 11 10 9 8 7 6 3,5 1 4 2,
103,1,2,14 13 12 11 10 9 8 7 6 3,5 1 4,2
104,0,2,14 13 12 11 10 9 8 7 6,5 1 4,3 2
105,1,0,14 13 12 11 10 9 8 7 6 4,5 1,3 2
106,2,1,14 13 12 11 10 9 8 7 6 4,5 1 2,3
107,2,0,14 13 12 11 10 9 8 7 6 4 3,5 1 2,
108,1,0,14 13 12 11 10 9 8 7 6 4 3 2,5 1,
109,1,2,14 13 12 11 10 9 8 7 6 4 3 2,5,1
110,0,2,14 13 12 11 10 9 8 7 6 4 3,5,2 1
111,0,1,14 13 12 11 10 9 8 7 6 4,5 3,2 1
112,2,1,14 13 12 11 10 9 8 7 6 4,5 3 1,2
113,0,2,14 13 12 11 10 9 8 7 6,5 3 1,4 2
114,1,0,14 13 12 11 10 9 8 7 6 1,5 3,4 2
115,1,2,14 13 12 11 10 9 8 7 6 1,5,3 4 2
116,0,2,14 13 12 11 10 9 8 7 6,5,3 4 2 1
117,0,1,14 13 12 11 10 9 8 7,5 6,3 4 2 1
118,2,1,14 13 12 11 10 9 8 7,5 6 1,3 4 2
119,2,0,14 13 12 11 10 9 8 7 2,5 6 1,3 4
120,1,0,14 13 12 11 10 9 8 7 2 1,5 6,3 4
121,2,1,14 13 12 11 10 9 8 7 2 1,5 6 4,3
122,0,2,14 13 12 11 10 9 8 7 2,5 6 4,3 1
123,0,1,14 13 12 11 10 9 8 7,5 6 4 2,3 1
124,2,1,14 13 12 11 10 9 8 7,5 6 4 2 1,3
125,1,0,14 13 12 11 10 9 8 7 3,5 6 4 2 1,
126,1,2,14 13 12 11 10 9 8 7 3,5 6 4 2,1
127,0,2,14 13 12 11 10 9 8 7,5 6 4 2,3 1
128,0,1,14 13 12 11 10 9 8,5 6 4 2 7,3 1
129,2,1,14 13 12 11 10 9 8,5 6 4 2 7 1,3
130,2,0,14 13 12 11 10 9 8 3,5 6 4 2 7 1,
131,1,0,14 13 12 11 10 9 8 3 1,5 6 4 2 7,
132,1,2,14 13 12 11 10 9 8 3 1,5 6 4 2,7
133,0,2,14 13 12 11 10 9 8 3,5 6 4 2,7 1
134,0,1,14 13 12 11 10 9 8,5 6 4 2 3,7 1
135,2,1,14 13 12 11 10 9 8,5 6 4 2 3 1,7
136,1,0,14 13 12 11 10 9 8 7,5 6 4 2 3 1,
137,1,2,14 13 12 11 10 9 8 7,5 6 4 2 3,1
138,0,2,14 13 12 11 10 9 8,5 6 4 2 3,7 1
139,1,0,14 13 12 11 10 9 8 3,5 6 4 2,7 1
140,2,1,14 13 12 11 10 9 8 3,5 6 4 2 1,7
141,2,0,14 13 12 11 10 9 8 3 7,5 6 4 2 1,
142,1,0,14 13 12 11 10 9 8 3 7 1,5 6 4 2,
143,1,2,14 13 12 11 10 9 8 3 7 1,5 6 4,2
144,0,2,14 13 12 11 10 9 8 3 7,5 6 4,2 1
145,0,1,14 13 12 11 10 9 8 3,5 6 4 7,2 1
146,2,1,14 13 12 11 10 9 8 3,5 6 4 7 1,2
147,0,2,14 13 12 11 10 9 8,5 6 4 7 1,3 2
148,1,0,14 13 12 11 10 9 8 2,5 6 4 7 1,3
149,1,2,14 13 12 11 10 9 8 2,5 6 4 7,1 3
150,0,2,14 13 12 11 10 9 8,5 6 4 7,2 1 3
151,1,0,14 13 12 11 10 9 8 7,5 6 4,2 1 3
152,2,1,14 13 12 11 10 9 8 7,5 6 4 3,2 1
153,2,0,14 13 12 11 10 9 8 7 1,5 6 4 3,2
154,1,0,14 13 12 11 10 9 8 7 1 3,5 6 4,2
155,2,1,14 13 12 11 10 9 8 7 1 3,5 6 4 2,
156,0,2,14 13 12 11 10 9 8 7 1,5 6 4 2,3
157,0,1,14 13 12 11 10 9 8 7,5 6 4 2 1,3
158,2,1,14 13 12 11 10 9 8 7,5 6 4 2 1 3,
159,1,0,14 13 12 11 10 9 8 7 5,6 4 2 1 3,
160,1,2,14 13 12 11 10 9 8 7 5,6 4 2 1,3
161,0,2,14 13 12 11 10 9 8 7,6 4 2 1,5 3
162,1,0,14 13 12 11 10 9 8 7 1,6 4 2,5 3
163,2,1,14 13 12 11 10 9 8 7 1,6 4 2 3,5
164,2,0,14 13 12 11 10 9 8 7 1 5,6 4 2 3,
165,1,0,14 13 12 11 10 9 8 7 1 5 3,6 4 2,
166,1,2,14 13 12 11 10 9 8 7 1 5 3,6 4,2
167,0,2,14 13 12 11 10 9 8 7 1 5,6 4,3 2
168,0,1,14 13 12 11 10 9 8 7 1,6 4 5,3 2
169,2,1,14 13 12 11 10 9 8 7 1,6 4 5 2,3
170,0,2,14 13 12 11 10 9 8 7,6 4 5 2,1 3
171,1,0,14 13 12 11 10 9 8 7 3,6 4 5 2,1
172,1,2,14 13 12 11 10 9 8 7 3,6 4 5,2 1
173,0,2,14 13 12 11 10 9 8 7,6 4 5,3 2 1
174,0,1,14 13 12 11 10 9 8,6 4 5 7,3 2 1
175,2,1,14 13 12 11 10 9 8,6 4 5 7 1,3 2
176,2,0,14 13 12 11 10 9 8 2,6 4 5 7 1,3
177,1,0,14 13 12 11 10 9 8 2 1,6 4 5 7,3
178,2,1,14 13 12 11 10 9 8 2 1,6 4 5 7 3,
179,0,2,14 13 12 11 10 9 8 2,6 4 5 7 3,1
180,0,1,14 13 12 11 10 9 8,6 4 5 7 3 2,1
181,2,1,14 13 12 11 10 9 8,6 4 5 7 3 2 1,
182,1,0,14 13 12 11 10 9 8 4,6 5 7 3 2 1,
183,1,2,14 13 12 11 10 9 8 4,6 5 7 3 2,1
184,0,2,14 13 12 11 10 9 8,6 5 7 3 2,4 1
185,1,0,14 13 12 11 10 9 8 2,6 5 7 3,4 1
186,2,1,14 13 12 11 10 9 8 2,6 5 7 3 1,4
187,2,0,14 13 12 11 10 9 8 2 4,6 5 7 3 1,
188,1,0,14 13 12 11 10 9 8 2 4 1,6 5 7 3,
189,1,2,14 13 12 11 10 9 8 2 4 1,6 5 7,3
190,0,2,14 13 12 11 10 9 8 2 4,6 5 7,3 1
191,0,1,14 13 12 11 10 9 8 2,6 5 7 4,3 1
192,2,1,14 13 12 11 10 9 8 2,6 5 7 4 1,3
193,0,2,14 13 12 11 10 9 8,6 5 7 4 1,2 3
194,1,0,14 13 12 11 10 9 8 3,6 5 7 4 1,2
195,1,2,14 13 12 11 10 9 8 3,6 5 7 4,1 2
196,0,2,14 13 12 11 10 9 8,6 5 7 4,3 1 2
197,1,0,14 13 12 11 10 9 8 4,6 5 7,3 1 2
198,2,1,14 13 12 11 10 9 8 4,6 5 7 2,3 1
199,2,0,14 13 12 11 10 9 8 4 1,6 5 7 2,3
200,1,0,14 13 12 11 10 9 8 4 1 2,6 5 7,3
201,2,1,14 13 12 11 10 9 8 4 1 2,6 5 7 3,
202,0,2,14 13 12 11 10 9 8 4 1,6 5 7 3,2
203,0,1,14 13 12 11 10 9 8 4,6 5 7 3 1,2
204,2,1,14 13 12 11 10 9 8 4,6 5 7 3 1 2,
205,1,0,14 13 12 11 10 9 8 4 6,5 7 3 1 2,
206,1,2,14 13 12 11 10 9 8 4 6,5 7 3 1,2
207,0,2,14 13 12 11 10 9 8 4,5 7 3 1,6 2
208,1,0,14 13 12 11 10 9 8 4 1,5 7 3,6 2
209,2,1,14 13 12 11 10 9 8 4 1,5 7 3 2,6
210,2,0,14 13 12 11 10 9 8 4 1 6,5 7 3 2,
211,1,0,14 13 12 11 10 9 8 4 1 6 2,5 7 3,
212,1,2,14 13 12 11 10 9 8 4 1 6 2,5 7,3
213,0,2,14 13 12 11 10 9 8 4 1 6,5 7,2 3
214,0,1,14 13 12 11 10 9 8 4 1,5 7 6,2 3
215,2,1,14 13 12 11 10 9 8 4 1,5 7 6 3,2
216,0,2,14 13 12 11 10 9 8 4,5 7 6 3,1 2
217,1,0,14 13 12 11 10 9 8 4 2,5 7 6 3,1
218,1,2,14 13 12 11 10 9 8 4 2,5 7 6,3 1
219,0,2,14 13 12 11 10 9 8 4,5 7 6,2 3 1
220,0,1,14 13 12 11 10 9 8,5 7 6 4,2 3 1
221,2,1,14 13 12 11 10 9 8,5 7 6 4 1,2 3
222,2,0,14 13 12 11 10 9 8 3,5 7 6 4 1,2
223,1,0,14 13 12 11 10 9 8 3 1,5 7 6 4,2
224,2,1,14 13 12 11 10 9 8 3 1,5 7 6 4 2,
225,0,2,14 13 12 11 10 9 8 3,5 7 6 4 2,1
226,0,1,14 13 12 11 10 9 8,5 7 6 4 2 3,1
227,2,1,14 13 12 11 10 9 8,5 7 6 4 2 3 1,
228,1,0,14 13 12 11 10 9 8 5,7 6 4 2 3 1,
229,1,2,14 13 12 11 10 9 8 5,7 6 4 2 3,1
230,0,2,14 13 12 11 10 9 8,7 6 4 2 3,5 1
231,1,0,14 13 12 11 10 9 8 1,7 6 4 2 3,5
232,2,1,14 13 12 11 10 9 8 1,7 6 4 2 3 5,
233,0,2,14 13 12 11 10 9 8,7 6 4 2 3 5,1
234,0,1,14 13 12 11 10 9,7 6 4 2 3 5 8,1
235,2,1,14 13 12 11 10 9,7 6 4 2 3 5 8 1,
236,1,0,14 13 12 11 10 9 7,6 4 2 3 5 8 1,
237,1,2,14 13 12 11 10 9 7,6 4 2 3 5 8,1
238,0,2,14 13 12 11 10 9,6 4 2 3 5 8,7 1
239,1,0,14 13 12 11 10 9 1,6 4 2 3 5 8,7
240,2,1,14 13 12 11 10 9 1,6 4 2 3 5 8 7,
241,0,2,14 13 12 11 10 9,6 4 2 3 5 8 7,1
242,0,1,14 13 12 11 10,6 4 2 3 5 8 7 9,1
243,2,1,14 13 12 11 10,6 4 2 3 5 8 7 9 1,
244,1,0,14 13 12 11 10 6,4 2 3 5 8 7 9 1,
245,1,2,14 13 12 11 10 6,4 2 3 5 8 7 9,1
246,0,2,14 13 12 11 10,4 2 3 5 8 7 9,6 1
247,1,0,14 13 12 11 10 1,4 2 3 5 8 7 9,6
248,2,1,14 13 12 11 10 1,4 2 3 5 8 7 9 6,
249,0,2,14 13 12 11 10,4 2 3 5 8 7 9 6,1
250,0,1,14 13 12 11,4 2 3 5 8 7 9 6 10,1
251,2,1,14 13 12 11,4 2 3 5 8 7 9 6 10 1,
252,1,0,14 13 12 11 4,2 3 5 8 7 9 6 10 1,
253,1,2,14 13 12 11 4,2 3 5 8 7 9 6 10,1
254,0,2,14 13 12 11,2 3 5 8 7 9 6 10,4 1
255,1,0,14 13 12 11 1,2 3 5 8 7 9 6 10,4
256,2,1,14 13 12 11 1,2 3 5 8 7 9 6 10 4,
257,0,2,14 13 12 11,2 3 5 8 7 9 6 10 4,1
258,0,1,14 13 12,2 3 5 8 7 9 6 10 4 11,1
259,2,1,14 13 12,2 3 5 8 7 9 6 10 4 11 1,
260,1,0,14 13 12 2,3 5 8 7 9 6 10 4 11 1,
261,1,2,14 13 12 2,3 5 8 7 9 6 10 4 11,1
262,0,2,14 13 12,3 5 8 7 9 6 10 4 11,2 1
263,1,0,14 13 12 1,3 5 8 7 9 6 10 4 11,2
264,2,1,14 13 12 1,3 5 8 7 9 6 10 4 11 2,
265,0,2,14 13 12,3 5 8 7 9 6 10 4 11 2,1
266,0,1,14 13,3 5 8 7 9 6 10 4 11 2 12,1
267,2,1,14 13,3 5 8 7 9 6 10 4 11 2 12 1,
268,1,0,14 13 3,5 8 7 9 6 10 4 11 2 12 1,
269,1,2,14 13 3,5 8 7 9 6 10 4 11 2 12,1
270,0,2,14 13,5 8 7 9 6 10 4 11 2 12,3 1
271,1,0,14 13 1,5 8 7 9 6 10 4 11 2 12,3
272,2,1,14 13 1,5 8 7 9 6 10 4 11 2 12 3,
273,0,2,14 13,5 8 7 9 6 10 4 11 2 12 3,1
274,0,1,14,5 8 7 9 6 10 4 11 2 12 3 13,1
275,2,1,14,5 8 7 9 6 10 4 11 2 12 3 13 1,
276,1,0,14 5,8 7 9 6 10 4 11 2 12 3 13 1,
277,1,2,14 5,8 7 9 6 10 4 11 2 12 3 13,1
278,0,2,14,8 7 9 6 10 4 11 2 12 3 13,5 1
279,1,0,14 1,8 7 9 6 10 4 11 2 12 3 13,5
280,2,1,14 1,8 7 9 6 10 4 11 2 12 3 13 5,
281,0,2,14,8 7 9 6 10 4 11 2 12 3 13 5,1
282,0,1,,8 7 9 6 10 4 11 2 12 3 13 5 14 1
283,2,1,,8 7 9 6 10 4 11 2 12 3 13 5 14 1
284,1,0,8,7 9 6 10 4 11 2 12 3 13 5 14 1,
285,1,2,8,7 9 6 10 4 11 2 12 3 13 5 14,1
286,0,2,,7 9 6 10 4 11 2 12 3 13 5 14,8 1
287,1,0,1,7 9 6 10 4 11 2 12 3 13 5 14,8
288,2,1,1,7 9 6 10 4 11 2 12 3 13 5 14 8,
289,0,2,,7 9 6 10 4 11 2 12 3 13 5 14 8,1
290,0,1,7,9 6 10 4 11 2 12 3 13 5 14 8,1
291,2,1,7,9 6 10 4 11 2 12 3 13 5 14 8 1,
292,1,0,7 9,6 10 4 11 2 12 3 13 5 14 8 1,
293,1,2,7 9,6 10 4 11 2 12 3 13 5 14 8,1
294,0,2,7,6 10 4 11 2 12 3 13 5 14 8,9 1
295,1,0,7 1,6 10 4 11 2 12 3 13 5 14 8,9
296,2,1,7 1,6 10 4 11 2 12 3 13 5 14 8 9,
297,0,2,7,6 10 4 11 2 12 3 13 5 14 8 9,1
298,0,1,6,10 4 11 2 12 3 13 5 14 8 9 7,1
299,2,1,6,10 4 11 2 12 3 13 5 14 8 9 7 1,
300,1,0,6 10,4 11 2 12 3 13 5 14 8 9 7 1,
301,1,2,6 10,4 11 2 12 3 13 5 14 8 9 7,1
302,0,2,6,4 11 2 12 3 13 5 14 8 9 7,10 1
303,1,0,6 1,4 11 2 12 3 13 5 14 8 9 7,10
304,2,1,6 1,4 11 2 12 3 13 5 14 8 9 7 10,
305,0,2,6,4 11 2 12 3 13 5 14 8 9 7 10,1
306,0,1,4,11 2 12 3 13 5 14 8 9 7 10 6,1
307,2,1,4,11 2 12 3 13 5 14 8 9 7 10 6 1,
308,1,0,4 11,2 12 3 13 5 14 8 9 7 10 6 1,
309,1,2,4 11,2 12 3 13 5 14 8 9 7 10 6,1
310,0,2,4,2 12 3 13 5 14 8 9 7 10 6,11 1
311,1,0,4 1,2 12 3 13 5 14 8 9 7 10 6,11
312,2,1,4 1,2 12 3 13 5 14 8 9 7 10 6 11,
313,0,2,4,2 12 3 13 5 14 8 9 7 10 6 11,1
314,0,1,2,12 3 13 5 14 8 9 7 10 6 11 4,1
315,2,1,2,12 3 13 5 14 8 9 7 10 6 11 4 1,
316,1,0,2 12,3 13 5 14 8 9 7 10 6 11 4 1,
317,1,2,2 12,3 13 5 14 8 9 7 10 6 11 4,1
318,0,2,2,3 13 5 14 8 9 7 10 6 11 4,12 1
319,1,0,2 1,3 13 5 14 8 9 7 10 6 11 4,12
320,2,1,2 1,3 13 5 14 8 9 7 10 6 11 4 12,
321,0,2,2,3 13 5 14 8 9 7 10 6 11 4 12,1
322,0,1,3,13 5 14 8 9 7 10 6 11 4 12 2,1
323,2,1,3,13 5 14 8 9 7 10 6 11 4 12 2 1,
324,1,0,3 13,5 14 8 9 7 10 6 11 4 12 2 1,
325,1,2,3 13,5 14 8 9 7 10 6 11 4 12 2,1
326,0,2,3,5 14 8 9 7 10 6 11 4 12 2,13 1
327,1,0,3 1,5 14 8 9 7 10 6 11 4 12 2,13
328,2,1,3 1,5 14 8 9 7 10 6 11 4 12 2 13,
329,0,2,3,5 14 8 9 7 10 6 11 4 12 2 13,1
330,0,1,5,14 8 9 7 10 6 11 4 12 2 13 3,1
331,2,1,5,14 8 9 7 10 6 11 4 12 2 13 3 1,
332,1,0,5 14,8 9 7 10 6 11 4 12 2 13 3 1,
333,1,2,5 14,8 9 7 10 6 11 4 12 2 13 3,1
334,0,2,5,8 9 7 10 6 11 4 12 2 13 3,14 1
335,1,0,5 1,8 9 7 10 6 11 4 12 2 13 3,14
336,2,1,5 1,8 9 7 10 6 11 4 12 2 13 3 14,
337,0,2,5,8 9 7 10 6 11 4 12 2 13 3 14,1
338,0,1,8,9 7 10 6 11 4 12 2 13 3 14 5,1
339,2,1,8,9 7 10 6 11 4 12 2 13 3 14 5 1,
340,1,0,8 9,7 10 6 11 4 12 2 13 3 14 5 1,
341,1,2,8 9,7 10 6 11 4 12 2 13 3 14 5,1
342,0,2,8,7 10 6 11 4 12 2 13 3 14 5,9 1
343,1,0,8 1,7 10 6 11 4 12 2 13 3 14 5,9
344,2,1,8 1,7 10 6 11 4 12 2 13 3 14 5 9,
345,0,2,8,7 10 6 11 4 12 2 13 3 14 5 9,1
346,0,1,7,10 6 11 4 12 2 13 3 14 5 9 8,1
347,2,1,7,10 6 11 4 12 2 13 3 14 5 9 8 1,
348,1,0,7 10,6 11 4 12 2 13 3 14 5 9 8 1,
349,1,2,7 10,6 11 4 12 2 13 3 14 5 9 8,1
350,0,2,7,6 11 4 12 2 13 3 14 5 9 8,10 1
351,1,0,7 1,6 11 4 12 2 13 3 14 5 9 8,10
352,2,1,7 1,6 11 4 12 2 13 3 14 5 9 8 10,
353,0,2,7,6 11 4 12 2 13 3 14 5 9 8 10,1
354,0,1,6,11 4 12 2 13 3 14 5 9 8 10 7,1
355,2,1,6,11 4 12 2 13 3 14 5 9 8 10 7 1,
356,1,0,6 11,4 12 2 13 3 14 5 9 8 10 7 1,
357,1,2,6 11,4 12 2 13 3 14 5 9 8 10 7,1
358,0,2,6,4 12 2 13 3 14 5 9 8 10 7,11 1
359,1,0,6 1,4 12 2 13 3 14 5 9 8 10 7,11
360,2,1,6 1,4 12 2 13 3 14 5 9 8 10 7 11,
361,0,2,6,4 12 2 13 3 14 5 9 8 10 7 11,1
362,0,1,4,12 2 13 3 14 5 9 8 10 7 11 6,1
363,2,1,4,12 2 13 3 14 5 9 8 10 7 11 6 1,
364,1,0,4 12,2 13 3 14 5 9 8 10 7 11 6 1,
365,1,2,4 12,2 13 3 14 5 9 8 10 7 11 6,1
366,0,2,4,2 13 3 14 5 9 8 10 7 11 6,12 1
367,1,0,4 1,2 13 3 14 5 9 8 10 7 11 6,12
368,2,1,4 1,2 13 3 14 5 9 8 10 7 11 6 12,
369,0,2,4,2 13 3 14 5 9 8 10 7 11 6 12,1
370,0,1,2,13 3 14 5 9 8 10 7 11 6 12 4,1
371,2,1,2,13 3 14 5 9 8 10 7 11 6 12 4 1,
372,1,0,2 13,3 14 5 9 8 10 7 11 6 12 4 1,
373,1,2,2 13,3 14 5 9 8 10 7 11 6 12 4,1
374,0,2,2,3 14 5 9 8 10 7 11 6 12 4,13 1
375,1,0,2 1,3 14 5 9 8 10 7 11 6 12 4,13
376,2,1,2 1,3 14 5 9 8 10 7 11 6 12 4 13,
377,0,2,2,3 14 5 9 8 10 7 11 6 12 4 13,1
378,0,1,3,14 5 9 8 10 7 11 6 12 4 13 2,1
379,2,1,3,14 5 9 8 10 7 11 6 12 4 13 2 1,
380,1,0,3 14,5 9 8 10 7 11 6 12 4 13 2 1,
381,1,2,3 14,5 9 8 10 7 11 6 12 4 13 2,1
382,0,2,3,5 9 8 10 7 11 6 12 4 13 2,14 1
383,1,0,3 1,5 9 8 10 7 11 6 12 4 13 2,14
384,2,1,3 1,5 9 8 10 7 11 6 12 4 13 2 14,
385,0,2,3,5 9 8 10 7 11 6 12 4 13 2 14,1
386,0,1,5,9 8 10 7 11 6 12 4 13 2 14 3,1
387,2,1,5,9 8 10 7 11 6 12 4 13 2 14 3 1,
388,1,0,5 9,8 10 7 11 6 12 4 13 2 14 3 1,
389,1,2,5 9,8 10 7 11 6 12 4 13 2 14 3,1
390,0,2,5,8 10 7 11 6 12 4 13 2 14 3,9 1
391,1,0,5 1,8 10 7 11 6 12 4 13 2 14 3,9
392,2,1,5 1,8 10 7 11 6 12 4 13 2 14 3 9,
393,0,2,5,8 10 7 11 6 12 4 13 2 14 3 9,1
394,0,1,8,10 7 11 6 12 4 13 2 14 3 9 5,1
395,2,1,8,10 7 11 6 12 4 13 2 14 3 9 5 1,
396,1,0,8 10,7 11 6 12 4 13 2 14 3 9 5 1,
